"","subject","calculation","readingtype","activitydescription","average"
"2088",14,"mean","BodyGyroJerkMag","WALKING_UPSTAIRS",-0.399921949557407
"2089",14,"mean","BodyGyroMag","LAYING",-0.904665418431373
"2090",14,"mean","BodyGyroMag","SITTING",-0.942756369259259
"2091",14,"mean","BodyGyroMag","STANDING",-0.943530016833333
"2092",14,"mean","BodyGyroMag","WALKING",-0.137208741864407
"2093",14,"mean","BodyGyroMag","WALKING_DOWNSTAIRS",0.166340011842444
"2094",14,"mean","BodyGyroMag","WALKING_UPSTAIRS",0.365779419444444
"2095",14,"mean","GravityAcc","LAYING",0.39215873527451
"2096",14,"mean","GravityAcc","SITTING",0.269329436701852
"2097",14,"mean","GravityAcc","STANDING",0.103484149722222
"2098",14,"mean","GravityAcc","WALKING",0.0367212900564972
"2099",14,"mean","GravityAcc","WALKING_DOWNSTAIRS",0.0531619577037037
"2100",14,"mean","GravityAcc","WALKING_UPSTAIRS",-0.043170987654321
"2101",14,"mean","GravityAccMag","LAYING",-0.905978250196078
"2102",14,"mean","GravityAccMag","SITTING",-0.944197943703704
"2103",14,"mean","GravityAccMag","STANDING",-0.943456847333333
"2104",14,"mean","GravityAccMag","WALKING",-0.144404671779661
"2105",14,"mean","GravityAccMag","WALKING_DOWNSTAIRS",0.185537706866667
"2106",14,"mean","GravityAccMag","WALKING_UPSTAIRS",0.140108204051852
"2107",14,"std","BodyAcc","LAYING",-0.90646337754902
"2108",14,"std","BodyAcc","SITTING",-0.936597534691358
"2109",14,"std","BodyAcc","STANDING",-0.940252376194444
"2110",14,"std","BodyAcc","WALKING",-0.128168238681073
"2111",14,"std","BodyAcc","WALKING_DOWNSTAIRS",0.263926374776111
"2112",14,"std","BodyAcc","WALKING_UPSTAIRS",0.224172230376543
"2113",14,"std","BodyAccJerk","LAYING",-0.971592023235294
"2114",14,"std","BodyAccJerk","SITTING",-0.975649486882716
"2115",14,"std","BodyAccJerk","STANDING",-0.972866462472222
"2116",14,"std","BodyAccJerk","WALKING",-0.439806969435028
"2117",14,"std","BodyAccJerk","WALKING_DOWNSTAIRS",-0.0107068889975556
"2118",14,"std","BodyAccJerk","WALKING_UPSTAIRS",-0.367782438505864
"2119",14,"std","BodyAccJerkMag","LAYING",-0.966450909019608
"2120",14,"std","BodyAccJerkMag","SITTING",-0.973343388888889
"2121",14,"std","BodyAccJerkMag","STANDING",-0.970437182833333
"2122",14,"std","BodyAccJerkMag","WALKING",-0.439746918474576
"2123",14,"std","BodyAccJerkMag","WALKING_DOWNSTAIRS",0.194708838913556
"2124",14,"std","BodyAccJerkMag","WALKING_UPSTAIRS",-0.337086266574074
"2125",14,"std","BodyAccMag","LAYING",-0.858099583137255
"2126",14,"std","BodyAccMag","SITTING",-0.927344883425926
"2127",14,"std","BodyAccMag","STANDING",-0.9382677235
"2128",14,"std","BodyAccMag","WALKING",-0.410647818644068
"2129",14,"std","BodyAccMag","WALKING_DOWNSTAIRS",0.303545251745556
"2130",14,"std","BodyAccMag","WALKING_UPSTAIRS",-0.081511278862037
"2131",14,"std","BodyBodyAccJerkMag","LAYING",-0.963607433921569
"2132",14,"std","BodyBodyAccJerkMag","SITTING",-0.972959409444444
"2133",14,"std","BodyBodyAccJerkMag","STANDING",-0.969677515666667
"2134",14,"std","BodyBodyAccJerkMag","WALKING",-0.453426008983051
"2135",14,"std","BodyBodyAccJerkMag","WALKING_DOWNSTAIRS",0.194263424111111
"2136",14,"std","BodyBodyAccJerkMag","WALKING_UPSTAIRS",-0.409847649281481
"2137",14,"std","BodyBodyGyroJerkMag","LAYING",-0.963666018039216
"2138",14,"std","BodyBodyGyroJerkMag","SITTING",-0.987065177777778
"2139",14,"std","BodyBodyGyroJerkMag","STANDING",-0.966019259166667
"2140",14,"std","BodyBodyGyroJerkMag","WALKING",-0.65567766220339
"2141",14,"std","BodyBodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.356849425488889
"2142",14,"std","BodyBodyGyroJerkMag","WALKING_UPSTAIRS",-0.564964076388889
"2143",14,"std","BodyBodyGyroMag","LAYING",-0.917760104901961
"2144",14,"std","BodyBodyGyroMag","SITTING",-0.946517963703704
"2145",14,"std","BodyBodyGyroMag","STANDING",-0.934815560833333
"2146",14,"std","BodyBodyGyroMag","WALKING",-0.265504551525424
"2147",14,"std","BodyBodyGyroMag","WALKING_DOWNSTAIRS",-0.223927430580444
"2148",14,"std","BodyBodyGyroMag","WALKING_UPSTAIRS",0.236659662496296
"2149",14,"std","BodyGyro","LAYING",-0.948250689411765
"2150",14,"std","BodyGyro","SITTING",-0.9652686425
"2151",14,"std","BodyGyro","STANDING",-0.951862019777778
"2152",14,"std","BodyGyro","WALKING",-0.244723042110282
"2153",14,"std","BodyGyro","WALKING_DOWNSTAIRS",-0.0105519799747407
"2154",14,"std","BodyGyro","WALKING_UPSTAIRS",0.21517601907963
"2155",14,"std","BodyGyroJerk","LAYING",-0.972676409738562
"2156",14,"std","BodyGyroJerk","SITTING",-0.986671567654321
"2157",14,"std","BodyGyroJerk","STANDING",-0.9717765655
"2158",14,"std","BodyGyroJerk","WALKING",-0.535228433728814
"2159",14,"std","BodyGyroJerk","WALKING_DOWNSTAIRS",-0.243311454346667
"2160",14,"std","BodyGyroJerk","WALKING_UPSTAIRS",-0.459302460814815
"2161",14,"std","BodyGyroJerkMag","LAYING",-0.964009921960784
"2162",14,"std","BodyGyroJerkMag","SITTING",-0.986963989814815
"2163",14,"std","BodyGyroJerkMag","STANDING",-0.966834217
"2164",14,"std","BodyGyroJerkMag","WALKING",-0.606103313898305
"2165",14,"std","BodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.274744003577778
"2166",14,"std","BodyGyroJerkMag","WALKING_UPSTAIRS",-0.485819293703704
"2167",14,"std","BodyGyroMag","LAYING",-0.913433185882353
"2168",14,"std","BodyGyroMag","SITTING",-0.947081158333333
"2169",14,"std","BodyGyroMag","STANDING",-0.931426203833333
"2170",14,"std","BodyGyroMag","WALKING",-0.201401930542373
"2171",14,"std","BodyGyroMag","WALKING_DOWNSTAIRS",-0.0665144570666667
"2172",14,"std","BodyGyroMag","WALKING_UPSTAIRS",0.299975979851852
"2173",14,"std","GravityAcc","LAYING",-0.904071885751634
"2174",14,"std","GravityAcc","SITTING",-0.955006267074074
"2175",14,"std","GravityAcc","STANDING",-0.959514710888889
"2176",14,"std","GravityAcc","WALKING",-0.958929929943503
"2177",14,"std","GravityAcc","WALKING_DOWNSTAIRS",-0.906463350444444
"2178",14,"std","GravityAcc","WALKING_UPSTAIRS",-0.903735297098765
"2179",14,"std","GravityAccMag","LAYING",-0.856593119215686
"2180",14,"std","GravityAccMag","SITTING",-0.92549582962963
"2181",14,"std","GravityAccMag","STANDING",-0.936735577166667
"2182",14,"std","GravityAccMag","WALKING",-0.36380562779661
"2183",14,"std","GravityAccMag","WALKING_DOWNSTAIRS",0.428405922622222
"2184",14,"std","GravityAccMag","WALKING_UPSTAIRS",-0.0197686685018519
"2185",15,"mean","BodyAcc","LAYING",-0.455621248180069
"2186",15,"mean","BodyAcc","SITTING",-0.456874960970056
"2187",15,"mean","BodyAcc","STANDING",-0.456815661138679
"2188",15,"mean","BodyAcc","WALKING",-0.101977591154012
"2189",15,"mean","BodyAcc","WALKING_DOWNSTAIRS",0.0511763379471825
"2190",15,"mean","BodyAcc","WALKING_UPSTAIRS",-0.0986127689784722
"2191",15,"mean","BodyAccJerk","LAYING",-0.473704702210556
"2192",15,"mean","BodyAccJerk","SITTING",-0.48067511770213
"2193",15,"mean","BodyAccJerk","STANDING",-0.476842875052965
"2194",15,"mean","BodyAccJerk","WALKING",-0.167887230283707
"2195",15,"mean","BodyAccJerk","WALKING_DOWNSTAIRS",-0.0390240680896825
"2196",15,"mean","BodyAccJerk","WALKING_UPSTAIRS",-0.204361574529167
"2197",15,"mean","BodyAccJerkMag","LAYING",-0.979890228194444
"2198",15,"mean","BodyAccJerkMag","SITTING",-0.986107839152542
"2199",15,"mean","BodyAccJerkMag","STANDING",-0.981495125660377
"2200",15,"mean","BodyAccJerkMag","WALKING",-0.320129322962963
"2201",15,"mean","BodyAccJerkMag","WALKING_DOWNSTAIRS",-0.0372666071540476
"2202",15,"mean","BodyAccJerkMag","WALKING_UPSTAIRS",-0.316050382083333
"2203",15,"mean","BodyAccMag","LAYING",-0.955670847777778
"2204",15,"mean","BodyAccMag","SITTING",-0.95421091879661
"2205",15,"mean","BodyAccMag","STANDING",-0.960772480283019
"2206",15,"mean","BodyAccMag","WALKING",-0.230835446410648
"2207",15,"mean","BodyAccMag","WALKING_DOWNSTAIRS",0.32579980822619
"2208",15,"mean","BodyAccMag","WALKING_UPSTAIRS",-0.083106771335
"2209",15,"mean","BodyBodyAccJerkMag","LAYING",-0.973681222777778
"2210",15,"mean","BodyBodyAccJerkMag","SITTING",-0.984689437118644
"2211",15,"mean","BodyBodyAccJerkMag","STANDING",-0.979078785660377
"2212",15,"mean","BodyBodyAccJerkMag","WALKING",-0.289753952407407
"2213",15,"mean","BodyBodyAccJerkMag","WALKING_DOWNSTAIRS",0.158413334683333
"2214",15,"mean","BodyBodyAccJerkMag","WALKING_UPSTAIRS",-0.261956679958333
"2215",15,"mean","BodyBodyGyroJerkMag","LAYING",-0.975727853888889
"2216",15,"mean","BodyBodyGyroJerkMag","SITTING",-0.990180959322034
"2217",15,"mean","BodyBodyGyroJerkMag","STANDING",-0.983188091886792
"2218",15,"mean","BodyBodyGyroJerkMag","WALKING",-0.645075178148148
"2219",15,"mean","BodyBodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.565396130714286
"2220",15,"mean","BodyBodyGyroJerkMag","WALKING_UPSTAIRS",-0.731422357916667
"2221",15,"mean","BodyBodyGyroMag","LAYING",-0.946812642361111
"2222",15,"mean","BodyBodyGyroMag","SITTING",-0.973762179830509
"2223",15,"mean","BodyBodyGyroMag","STANDING",-0.956733900188679
"2224",15,"mean","BodyBodyGyroMag","WALKING",-0.489166383703704
"2225",15,"mean","BodyBodyGyroMag","WALKING_DOWNSTAIRS",-0.373898631190476
"2226",15,"mean","BodyBodyGyroMag","WALKING_UPSTAIRS",-0.45369356625
"2227",15,"mean","BodyGyro","LAYING",-0.473877144294213
"2228",15,"mean","BodyGyro","SITTING",-0.492490334052825
"2229",15,"mean","BodyGyro","STANDING",-0.484965240708962
"2230",15,"mean","BodyGyro","WALKING",-0.213794700492839
"2231",15,"mean","BodyGyro","WALKING_DOWNSTAIRS",-0.152167512452183
"2232",15,"mean","BodyGyro","WALKING_UPSTAIRS",-0.222840497728368
"2233",15,"mean","BodyGyroJerk","LAYING",-0.0687626888916667
"2234",15,"mean","BodyGyroJerk","SITTING",-0.062462206150226
"2235",15,"mean","BodyGyroJerk","STANDING",-0.065829310872956
"2236",15,"mean","BodyGyroJerk","WALKING",-0.0613401939702469
"2237",15,"mean","BodyGyroJerk","WALKING_DOWNSTAIRS",-0.0439053549285714
"2238",15,"mean","BodyGyroJerk","WALKING_UPSTAIRS",-0.0859173841777778
"2239",15,"mean","BodyGyroJerkMag","LAYING",-0.983235025416667
"2240",15,"mean","BodyGyroJerkMag","SITTING",-0.992188893898305
"2241",15,"mean","BodyGyroJerkMag","STANDING",-0.984407077924528
"2242",15,"mean","BodyGyroJerkMag","WALKING",-0.543979500555556
"2243",15,"mean","BodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.509466648095238
"2244",15,"mean","BodyGyroJerkMag","WALKING_UPSTAIRS",-0.663637117708333
"2245",15,"mean","BodyGyroMag","LAYING",-0.944605127222222
"2246",15,"mean","BodyGyroMag","SITTING",-0.957331628305085
"2247",15,"mean","BodyGyroMag","STANDING",-0.946961381132076
"2248",15,"mean","BodyGyroMag","WALKING",-0.243711124444444
"2249",15,"mean","BodyGyroMag","WALKING_DOWNSTAIRS",-0.121686320740476
"2250",15,"mean","BodyGyroMag","WALKING_UPSTAIRS",-0.201217274
"2251",15,"mean","GravityAcc","LAYING",0.230110069333333
"2252",15,"mean","GravityAcc","SITTING",0.368009742341582
"2253",15,"mean","GravityAcc","STANDING",0.288471107861635
"2254",15,"mean","GravityAcc","WALKING",0.264447260790123
"2255",15,"mean","GravityAcc","WALKING_DOWNSTAIRS",0.281240708144206
"2256",15,"mean","GravityAcc","WALKING_UPSTAIRS",0.228254713430556
"2257",15,"mean","GravityAccMag","LAYING",-0.955340661527778
"2258",15,"mean","GravityAccMag","SITTING",-0.958669836271186
"2259",15,"mean","GravityAccMag","STANDING",-0.961207616226415
"2260",15,"mean","GravityAccMag","WALKING",-0.186514650759259
"2261",15,"mean","GravityAccMag","WALKING_DOWNSTAIRS",0.320449387166667
"2262",15,"mean","GravityAccMag","WALKING_UPSTAIRS",-0.000971394711666667
"2263",15,"std","BodyAcc","LAYING",-0.954139175972222
"2264",15,"std","BodyAcc","SITTING",-0.951846956073446
"2265",15,"std","BodyAcc","STANDING",-0.956795495157233
"2266",15,"std","BodyAcc","WALKING",-0.249493988363642
"2267",15,"std","BodyAcc","WALKING_DOWNSTAIRS",0.0899888287825397
"2268",15,"std","BodyAcc","WALKING_UPSTAIRS",-0.131165942793056
"2269",15,"std","BodyAccJerk","LAYING",-0.978162273148148
"2270",15,"std","BodyAccJerk","SITTING",-0.985003646101695
"2271",15,"std","BodyAccJerk","STANDING",-0.980334017578616
"2272",15,"std","BodyAccJerk","WALKING",-0.381107945872994
"2273",15,"std","BodyAccJerk","WALKING_DOWNSTAIRS",-0.102395138135595
"2274",15,"std","BodyAccJerk","WALKING_UPSTAIRS",-0.428040502852257
"2275",15,"std","BodyAccJerkMag","LAYING",-0.973644462777778
"2276",15,"std","BodyAccJerkMag","SITTING",-0.984639018474576
"2277",15,"std","BodyAccJerkMag","STANDING",-0.979994800566038
"2278",15,"std","BodyAccJerkMag","WALKING",-0.310071425166667
"2279",15,"std","BodyAccJerkMag","WALKING_DOWNSTAIRS",0.159631710516667
"2280",15,"std","BodyAccJerkMag","WALKING_UPSTAIRS",-0.313363553125
"2281",15,"std","BodyAccMag","LAYING",-0.944411333958333
"2282",15,"std","BodyAccMag","SITTING",-0.939586921864407
"2283",15,"std","BodyAccMag","STANDING",-0.949402239245283
"2284",15,"std","BodyAccMag","WALKING",-0.391111558240741
"2285",15,"std","BodyAccMag","WALKING_DOWNSTAIRS",0.253164093107143
"2286",15,"std","BodyAccMag","WALKING_UPSTAIRS",-0.196105779163958
"2287",15,"std","BodyBodyAccJerkMag","LAYING",-0.972530077916667
"2288",15,"std","BodyBodyAccJerkMag","SITTING",-0.983276251694915
"2289",15,"std","BodyBodyAccJerkMag","STANDING",-0.980184086603774
"2290",15,"std","BodyBodyAccJerkMag","WALKING",-0.342411927851852
"2291",15,"std","BodyBodyAccJerkMag","WALKING_DOWNSTAIRS",0.1505077506
"2292",15,"std","BodyBodyAccJerkMag","WALKING_UPSTAIRS",-0.391313399375
"2293",15,"std","BodyBodyGyroJerkMag","LAYING",-0.972645710694444
"2294",15,"std","BodyBodyGyroJerkMag","SITTING",-0.989503941694915
"2295",15,"std","BodyBodyGyroJerkMag","STANDING",-0.980329709433962
"2296",15,"std","BodyBodyGyroJerkMag","WALKING",-0.654010147222222
"2297",15,"std","BodyBodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.593472444285714
"2298",15,"std","BodyBodyGyroJerkMag","WALKING_UPSTAIRS",-0.793104483333333
"2299",15,"std","BodyBodyGyroMag","LAYING",-0.923682244861111
"2300",15,"std","BodyBodyGyroMag","SITTING",-0.963378228474576
"2301",15,"std","BodyBodyGyroMag","STANDING",-0.928838303773585
"2302",15,"std","BodyBodyGyroMag","WALKING",-0.481750218518519
"2303",15,"std","BodyBodyGyroMag","WALKING_DOWNSTAIRS",-0.34938720602381
"2304",15,"std","BodyBodyGyroMag","WALKING_UPSTAIRS",-0.308585869854167
"2305",15,"std","BodyGyro","LAYING",-0.958846646296296
"2306",15,"std","BodyGyro","SITTING",-0.975976351468927
"2307",15,"std","BodyGyro","STANDING",-0.962715122106918
"2308",15,"std","BodyGyro","WALKING",-0.417335744049383
"2309",15,"std","BodyGyro","WALKING_DOWNSTAIRS",-0.33313748675
"2310",15,"std","BodyGyro","WALKING_UPSTAIRS",-0.404572065927083
"2311",15,"std","BodyGyroJerk","LAYING",-0.978173172824074
"2312",15,"std","BodyGyroJerk","SITTING",-0.990379851073446
"2313",15,"std","BodyGyroJerk","STANDING",-0.980304947987421
"2314",15,"std","BodyGyroJerk","WALKING",-0.525946510432099
"2315",15,"std","BodyGyroJerk","WALKING_DOWNSTAIRS",-0.475162371190476
"2316",15,"std","BodyGyroJerk","WALKING_UPSTAIRS",-0.648831703680556
"2317",15,"std","BodyGyroJerkMag","LAYING",-0.973650041666667
"2318",15,"std","BodyGyroJerkMag","SITTING",-0.989720049491525
"2319",15,"std","BodyGyroJerkMag","STANDING",-0.98143282754717
"2320",15,"std","BodyGyroJerkMag","WALKING",-0.63778595537037
"2321",15,"std","BodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.563640131190476
"2322",15,"std","BodyGyroJerkMag","WALKING_UPSTAIRS",-0.748954848541667
"2323",15,"std","BodyGyroMag","LAYING",-0.924043007638889
"2324",15,"std","BodyGyroMag","SITTING",-0.963475074915254
"2325",15,"std","BodyGyroMag","STANDING",-0.931286778679245
"2326",15,"std","BodyGyroMag","WALKING",-0.425798469148148
"2327",15,"std","BodyGyroMag","WALKING_DOWNSTAIRS",-0.284249712071429
"2328",15,"std","BodyGyroMag","WALKING_UPSTAIRS",-0.288429008639583
"2329",15,"std","GravityAcc","LAYING",-0.966085430787037
"2330",15,"std","GravityAcc","SITTING",-0.959718651468927
"2331",15,"std","GravityAcc","STANDING",-0.970976738742138
"2332",15,"std","GravityAcc","WALKING",-0.969170851604938
"2333",15,"std","GravityAcc","WALKING_DOWNSTAIRS",-0.934166893968254
"2334",15,"std","GravityAcc","WALKING_UPSTAIRS",-0.933943231944444
"2335",15,"std","GravityAccMag","LAYING",-0.943314107916667
"2336",15,"std","GravityAccMag","SITTING",-0.93797790559322
"2337",15,"std","GravityAccMag","STANDING",-0.948600432641509
"2338",15,"std","GravityAccMag","WALKING",-0.323878324074074
"2339",15,"std","GravityAccMag","WALKING_DOWNSTAIRS",0.353204008095238
"2340",15,"std","GravityAccMag","WALKING_UPSTAIRS",-0.136552217494583
"2341",16,"mean","BodyAcc","LAYING",-0.461353752240333
"2342",16,"mean","BodyAcc","SITTING",-0.454445728045169
"2343",16,"mean","BodyAcc","STANDING",-0.460916913967735
"2344",16,"mean","BodyAcc","WALKING",-0.135643887974542
"2345",16,"mean","BodyAcc","WALKING_DOWNSTAIRS",0.00197616250078014
"2346",16,"mean","BodyAcc","WALKING_UPSTAIRS",-0.160225796374379
"2347",16,"mean","BodyAccJerk","LAYING",-0.478123739553702
"2348",16,"mean","BodyAccJerk","SITTING",-0.480351068679155
"2349",16,"mean","BodyAccJerk","STANDING",-0.479766392411049
"2350",16,"mean","BodyAccJerk","WALKING",-0.204615757006863
"2351",16,"mean","BodyAccJerk","WALKING_DOWNSTAIRS",-0.106785803528723
"2352",16,"mean","BodyAccJerk","WALKING_UPSTAIRS",-0.241372658104248
"2353",16,"mean","BodyAccJerkMag","LAYING",-0.988349656571429
"2354",16,"mean","BodyAccJerkMag","SITTING",-0.987472699130435
"2355",16,"mean","BodyAccJerkMag","STANDING",-0.989205231794872
"2356",16,"mean","BodyAccJerkMag","WALKING",-0.363144483529412
"2357",16,"mean","BodyAccJerkMag","WALKING_DOWNSTAIRS",-0.165908810808511
"2358",16,"mean","BodyAccJerkMag","WALKING_UPSTAIRS",-0.48321905
"2359",16,"mean","BodyAccMag","LAYING",-0.964927578071429
"2360",16,"mean","BodyAccMag","SITTING",-0.960107580724638
"2361",16,"mean","BodyAccMag","STANDING",-0.970515691602564
"2362",16,"mean","BodyAccMag","WALKING",-0.334614968039216
"2363",16,"mean","BodyAccMag","WALKING_DOWNSTAIRS",0.152555941067128
"2364",16,"mean","BodyAccMag","WALKING_UPSTAIRS",-0.302320034901961
"2365",16,"mean","BodyBodyAccJerkMag","LAYING",-0.987514525142857
"2366",16,"mean","BodyBodyAccJerkMag","SITTING",-0.983968635942029
"2367",16,"mean","BodyBodyAccJerkMag","STANDING",-0.986502687948718
"2368",16,"mean","BodyBodyAccJerkMag","WALKING",-0.378278490588235
"2369",16,"mean","BodyBodyAccJerkMag","WALKING_DOWNSTAIRS",-0.0745659082223404
"2370",16,"mean","BodyBodyAccJerkMag","WALKING_UPSTAIRS",-0.475597717843137
"2371",16,"mean","BodyBodyGyroJerkMag","LAYING",-0.988695277714286
"2372",16,"mean","BodyBodyGyroJerkMag","SITTING",-0.989363136376812
"2373",16,"mean","BodyBodyGyroJerkMag","STANDING",-0.99117243
"2374",16,"mean","BodyBodyGyroJerkMag","WALKING",-0.72068229
"2375",16,"mean","BodyBodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.58966315
"2376",16,"mean","BodyBodyGyroJerkMag","WALKING_UPSTAIRS",-0.787833632352941
"2377",16,"mean","BodyBodyGyroMag","LAYING",-0.970249638857143
"2378",16,"mean","BodyBodyGyroMag","SITTING",-0.954060994347826
"2379",16,"mean","BodyBodyGyroMag","STANDING",-0.975448632179487
"2380",16,"mean","BodyBodyGyroMag","WALKING",-0.669228540784314
"2381",16,"mean","BodyBodyGyroMag","WALKING_DOWNSTAIRS",-0.488253939574468
"2382",16,"mean","BodyBodyGyroMag","WALKING_UPSTAIRS",-0.630546675490196
"2383",16,"mean","BodyGyro","LAYING",-0.495191947104762
"2384",16,"mean","BodyGyro","SITTING",-0.487427906539855
"2385",16,"mean","BodyGyro","STANDING",-0.492043009635684
"2386",16,"mean","BodyGyro","WALKING",-0.275211069053072
"2387",16,"mean","BodyGyro","WALKING_DOWNSTAIRS",-0.213770290296454
"2388",16,"mean","BodyGyro","WALKING_UPSTAIRS",-0.275235157550327
"2389",16,"mean","BodyGyroJerk","LAYING",-0.0648873827671429
"2390",16,"mean","BodyGyroJerk","SITTING",-0.0665315024821256
"2391",16,"mean","BodyGyroJerk","STANDING",-0.0656796953948718
"2392",16,"mean","BodyGyroJerk","WALKING",-0.0692012332235294
"2393",16,"mean","BodyGyroJerk","WALKING_DOWNSTAIRS",-0.0739621336039716
"2394",16,"mean","BodyGyroJerk","WALKING_UPSTAIRS",-0.0686485745082353
"2395",16,"mean","BodyGyroJerkMag","LAYING",-0.990839526285714
"2396",16,"mean","BodyGyroJerkMag","SITTING",-0.992444606231884
"2397",16,"mean","BodyGyroJerkMag","STANDING",-0.992848576025641
"2398",16,"mean","BodyGyroJerkMag","WALKING",-0.671541834117647
"2399",16,"mean","BodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.590896636382979
"2400",16,"mean","BodyGyroJerkMag","WALKING_UPSTAIRS",-0.737705162156863
"2401",16,"mean","BodyGyroMag","LAYING",-0.951777099571429
"2402",16,"mean","BodyGyroMag","SITTING",-0.946417382463768
"2403",16,"mean","BodyGyroMag","STANDING",-0.972528178205128
"2404",16,"mean","BodyGyroMag","WALKING",-0.485931932745098
"2405",16,"mean","BodyGyroMag","WALKING_DOWNSTAIRS",-0.309820427234043
"2406",16,"mean","BodyGyroMag","WALKING_UPSTAIRS",-0.308260568039216
"2407",16,"mean","GravityAcc","LAYING",0.222391234585714
"2408",16,"mean","GravityAcc","SITTING",0.315045781358454
"2409",16,"mean","GravityAcc","STANDING",0.238987858897436
"2410",16,"mean","GravityAcc","WALKING",0.213935161496732
"2411",16,"mean","GravityAcc","WALKING_DOWNSTAIRS",0.211317554333333
"2412",16,"mean","GravityAcc","WALKING_UPSTAIRS",0.122407327385621
"2413",16,"mean","GravityAccMag","LAYING",-0.961834634857143
"2414",16,"mean","GravityAccMag","SITTING",-0.961879680724638
"2415",16,"mean","GravityAccMag","STANDING",-0.969948825128205
"2416",16,"mean","GravityAccMag","WALKING",-0.258766694117647
"2417",16,"mean","GravityAccMag","WALKING_DOWNSTAIRS",0.191079793587447
"2418",16,"mean","GravityAccMag","WALKING_UPSTAIRS",-0.233990331568627
"2419",16,"std","BodyAcc","LAYING",-0.958876656761905
"2420",16,"std","BodyAcc","SITTING",-0.958246591714976
"2421",16,"std","BodyAcc","STANDING",-0.966443206495726
"2422",16,"std","BodyAcc","WALKING",-0.303834093519608
"2423",16,"std","BodyAcc","WALKING_DOWNSTAIRS",0.0151928058316312
"2424",16,"std","BodyAcc","WALKING_UPSTAIRS",-0.220103669268627
"2425",16,"std","BodyAccJerk","LAYING",-0.987463235738095
"2426",16,"std","BodyAccJerk","SITTING",-0.985885071618357
"2427",16,"std","BodyAccJerk","STANDING",-0.987743974978633
"2428",16,"std","BodyAccJerk","WALKING",-0.425863145
"2429",16,"std","BodyAccJerk","WALKING_DOWNSTAIRS",-0.23957836379461
"2430",16,"std","BodyAccJerk","WALKING_UPSTAIRS",-0.519241649346405
"2431",16,"std","BodyAccJerkMag","LAYING",-0.987891003571429
"2432",16,"std","BodyAccJerkMag","SITTING",-0.983615334057971
"2433",16,"std","BodyAccJerkMag","STANDING",-0.986761550641026
"2434",16,"std","BodyAccJerkMag","WALKING",-0.403386563921569
"2435",16,"std","BodyAccJerkMag","WALKING_DOWNSTAIRS",-0.0783498875595745
"2436",16,"std","BodyAccJerkMag","WALKING_UPSTAIRS",-0.493067129607843
"2437",16,"std","BodyAccMag","LAYING",-0.958003911785714
"2438",16,"std","BodyAccMag","SITTING",-0.941819743101449
"2439",16,"std","BodyAccMag","STANDING",-0.957234033205128
"2440",16,"std","BodyAccMag","WALKING",-0.53198012627451
"2441",16,"std","BodyAccMag","WALKING_DOWNSTAIRS",0.0328850113606383
"2442",16,"std","BodyAccMag","WALKING_UPSTAIRS",-0.376859668137255
"2443",16,"std","BodyBodyAccJerkMag","LAYING",-0.98724716
"2444",16,"std","BodyBodyAccJerkMag","SITTING",-0.982190554782609
"2445",16,"std","BodyBodyAccJerkMag","STANDING",-0.985912716923077
"2446",16,"std","BodyBodyAccJerkMag","WALKING",-0.441447754509804
"2447",16,"std","BodyBodyAccJerkMag","WALKING_DOWNSTAIRS",-0.0919623368021277
"2448",16,"std","BodyBodyAccJerkMag","WALKING_UPSTAIRS",-0.51993124
"2449",16,"std","BodyBodyGyroJerkMag","LAYING",-0.988058401142857
"2450",16,"std","BodyBodyGyroJerkMag","SITTING",-0.987506348985507
"2451",16,"std","BodyBodyGyroJerkMag","STANDING",-0.990672800769231
"2452",16,"std","BodyBodyGyroJerkMag","WALKING",-0.745726853921569
"2453",16,"std","BodyBodyGyroJerkMag","WALKING_DOWNSTAIRS",-0.633479804680851
"2454",16,"std","BodyBodyGyroJerkMag","WALKING_UPSTAIRS",-0.825314327058824
"2455",16,"std","BodyBodyGyroMag","LAYING",-0.958975084
"2456",16,"std","BodyBodyGyroMag","SITTING",-0.938863215072464
"2457",16,"std","BodyBodyGyroMag","STANDING",-0.963574736025641
"2458",16,"std","BodyBodyGyroMag","WALKING",-0.721137001568627
"2459",16,"std","BodyBodyGyroMag","WALKING_DOWNSTAIRS",-0.479939845914894
"2460",16,"std","BodyBodyGyroMag","WALKING_UPSTAIRS",-0.532486721568627
"2461",16,"std","BodyGyro","LAYING",-0.977319266666667
"2462",16,"std","BodyGyro","SITTING",-0.966722244396135
"2463",16,"std","BodyGyro","STANDING",-0.97862068284188
"2464",16,"std","BodyGyro","WALKING",-0.55352613624183
"2465",16,"std","BodyGyro","WALKING_DOWNSTAIRS",-0.49730707677305
"2466",16,"std","BodyGyro","WALKING_UPSTAIRS",-0.486050225029412
"2467",16,"std","BodyGyroJerk","LAYING",-0.989782397714286
"2468",16,"std","BodyGyroJerk","SITTING",-0.989523131400966
"2469",16,"std","BodyGyroJerk","STANDING",-0.990796762264957
