"subject" "calculation" "readingtype" "activitydescription" "average"
16 "mean" "BodyAccJerk" "WALKING_DOWNSTAIRS" -0.106785803528723
16 "mean" "BodyAccJerk" "WALKING_UPSTAIRS" -0.241372658104248
16 "mean" "BodyAccJerkMag" "LAYING" -0.988349656571429
16 "mean" "BodyAccJerkMag" "SITTING" -0.987472699130435
16 "mean" "BodyAccJerkMag" "STANDING" -0.989205231794872
16 "mean" "BodyAccJerkMag" "WALKING" -0.363144483529412
16 "mean" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.165908810808511
16 "mean" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.48321905
16 "mean" "BodyAccMag" "LAYING" -0.964927578071429
16 "mean" "BodyAccMag" "SITTING" -0.960107580724638
16 "mean" "BodyAccMag" "STANDING" -0.970515691602564
16 "mean" "BodyAccMag" "WALKING" -0.334614968039216
16 "mean" "BodyAccMag" "WALKING_DOWNSTAIRS" 0.152555941067128
16 "mean" "BodyAccMag" "WALKING_UPSTAIRS" -0.302320034901961
16 "mean" "BodyBodyAccJerkMag" "LAYING" -0.987514525142857
16 "mean" "BodyBodyAccJerkMag" "SITTING" -0.983968635942029
16 "mean" "BodyBodyAccJerkMag" "STANDING" -0.986502687948718
16 "mean" "BodyBodyAccJerkMag" "WALKING" -0.378278490588235
16 "mean" "BodyBodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.0745659082223404
16 "mean" "BodyBodyAccJerkMag" "WALKING_UPSTAIRS" -0.475597717843137
16 "mean" "BodyBodyGyroJerkMag" "LAYING" -0.988695277714286
16 "mean" "BodyBodyGyroJerkMag" "SITTING" -0.989363136376812
16 "mean" "BodyBodyGyroJerkMag" "STANDING" -0.99117243
16 "mean" "BodyBodyGyroJerkMag" "WALKING" -0.72068229
16 "mean" "BodyBodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.58966315
16 "mean" "BodyBodyGyroJerkMag" "WALKING_UPSTAIRS" -0.787833632352941
16 "mean" "BodyBodyGyroMag" "LAYING" -0.970249638857143
16 "mean" "BodyBodyGyroMag" "SITTING" -0.954060994347826
16 "mean" "BodyBodyGyroMag" "STANDING" -0.975448632179487
16 "mean" "BodyBodyGyroMag" "WALKING" -0.669228540784314
16 "mean" "BodyBodyGyroMag" "WALKING_DOWNSTAIRS" -0.488253939574468
16 "mean" "BodyBodyGyroMag" "WALKING_UPSTAIRS" -0.630546675490196
16 "mean" "BodyGyro" "LAYING" -0.495191947104762
16 "mean" "BodyGyro" "SITTING" -0.487427906539855
16 "mean" "BodyGyro" "STANDING" -0.492043009635684
16 "mean" "BodyGyro" "WALKING" -0.275211069053072
16 "mean" "BodyGyro" "WALKING_DOWNSTAIRS" -0.213770290296454
16 "mean" "BodyGyro" "WALKING_UPSTAIRS" -0.275235157550327
16 "mean" "BodyGyroJerk" "LAYING" -0.0648873827671429
16 "mean" "BodyGyroJerk" "SITTING" -0.0665315024821256
16 "mean" "BodyGyroJerk" "STANDING" -0.0656796953948718
16 "mean" "BodyGyroJerk" "WALKING" -0.0692012332235294
16 "mean" "BodyGyroJerk" "WALKING_DOWNSTAIRS" -0.0739621336039716
16 "mean" "BodyGyroJerk" "WALKING_UPSTAIRS" -0.0686485745082353
16 "mean" "BodyGyroJerkMag" "LAYING" -0.990839526285714
16 "mean" "BodyGyroJerkMag" "SITTING" -0.992444606231884
16 "mean" "BodyGyroJerkMag" "STANDING" -0.992848576025641
16 "mean" "BodyGyroJerkMag" "WALKING" -0.671541834117647
16 "mean" "BodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.590896636382979
16 "mean" "BodyGyroJerkMag" "WALKING_UPSTAIRS" -0.737705162156863
16 "mean" "BodyGyroMag" "LAYING" -0.951777099571429
16 "mean" "BodyGyroMag" "SITTING" -0.946417382463768
16 "mean" "BodyGyroMag" "STANDING" -0.972528178205128
16 "mean" "BodyGyroMag" "WALKING" -0.485931932745098
16 "mean" "BodyGyroMag" "WALKING_DOWNSTAIRS" -0.309820427234043
16 "mean" "BodyGyroMag" "WALKING_UPSTAIRS" -0.308260568039216
16 "mean" "GravityAcc" "LAYING" 0.222391234585714
16 "mean" "GravityAcc" "SITTING" 0.315045781358454
16 "mean" "GravityAcc" "STANDING" 0.238987858897436
16 "mean" "GravityAcc" "WALKING" 0.213935161496732
16 "mean" "GravityAcc" "WALKING_DOWNSTAIRS" 0.211317554333333
16 "mean" "GravityAcc" "WALKING_UPSTAIRS" 0.122407327385621
16 "mean" "GravityAccMag" "LAYING" -0.961834634857143
16 "mean" "GravityAccMag" "SITTING" -0.961879680724638
16 "mean" "GravityAccMag" "STANDING" -0.969948825128205
16 "mean" "GravityAccMag" "WALKING" -0.258766694117647
16 "mean" "GravityAccMag" "WALKING_DOWNSTAIRS" 0.191079793587447
16 "mean" "GravityAccMag" "WALKING_UPSTAIRS" -0.233990331568627
16 "std" "BodyAcc" "LAYING" -0.958876656761905
16 "std" "BodyAcc" "SITTING" -0.958246591714976
16 "std" "BodyAcc" "STANDING" -0.966443206495726
16 "std" "BodyAcc" "WALKING" -0.303834093519608
16 "std" "BodyAcc" "WALKING_DOWNSTAIRS" 0.0151928058316312
16 "std" "BodyAcc" "WALKING_UPSTAIRS" -0.220103669268627
16 "std" "BodyAccJerk" "LAYING" -0.987463235738095
16 "std" "BodyAccJerk" "SITTING" -0.985885071618357
16 "std" "BodyAccJerk" "STANDING" -0.987743974978633
16 "std" "BodyAccJerk" "WALKING" -0.425863145
16 "std" "BodyAccJerk" "WALKING_DOWNSTAIRS" -0.23957836379461
16 "std" "BodyAccJerk" "WALKING_UPSTAIRS" -0.519241649346405
16 "std" "BodyAccJerkMag" "LAYING" -0.987891003571429
16 "std" "BodyAccJerkMag" "SITTING" -0.983615334057971
16 "std" "BodyAccJerkMag" "STANDING" -0.986761550641026
16 "std" "BodyAccJerkMag" "WALKING" -0.403386563921569
16 "std" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.0783498875595745
16 "std" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.493067129607843
16 "std" "BodyAccMag" "LAYING" -0.958003911785714
16 "std" "BodyAccMag" "SITTING" -0.941819743101449
16 "std" "BodyAccMag" "STANDING" -0.957234033205128
16 "std" "BodyAccMag" "WALKING" -0.53198012627451
16 "std" "BodyAccMag" "WALKING_DOWNSTAIRS" 0.0328850113606383
16 "std" "BodyAccMag" "WALKING_UPSTAIRS" -0.376859668137255
16 "std" "BodyBodyAccJerkMag" "LAYING" -0.98724716
16 "std" "BodyBodyAccJerkMag" "SITTING" -0.982190554782609
16 "std" "BodyBodyAccJerkMag" "STANDING" -0.985912716923077
16 "std" "BodyBodyAccJerkMag" "WALKING" -0.441447754509804
16 "std" "BodyBodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.0919623368021277
16 "std" "BodyBodyAccJerkMag" "WALKING_UPSTAIRS" -0.51993124
16 "std" "BodyBodyGyroJerkMag" "LAYING" -0.988058401142857
16 "std" "BodyBodyGyroJerkMag" "SITTING" -0.987506348985507
16 "std" "BodyBodyGyroJerkMag" "STANDING" -0.990672800769231
16 "std" "BodyBodyGyroJerkMag" "WALKING" -0.745726853921569
16 "std" "BodyBodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.633479804680851
16 "std" "BodyBodyGyroJerkMag" "WALKING_UPSTAIRS" -0.825314327058824
16 "std" "BodyBodyGyroMag" "LAYING" -0.958975084
16 "std" "BodyBodyGyroMag" "SITTING" -0.938863215072464
16 "std" "BodyBodyGyroMag" "STANDING" -0.963574736025641
16 "std" "BodyBodyGyroMag" "WALKING" -0.721137001568627
16 "std" "BodyBodyGyroMag" "WALKING_DOWNSTAIRS" -0.479939845914894
16 "std" "BodyBodyGyroMag" "WALKING_UPSTAIRS" -0.532486721568627
16 "std" "BodyGyro" "LAYING" -0.977319266666667
16 "std" "BodyGyro" "SITTING" -0.966722244396135
16 "std" "BodyGyro" "STANDING" -0.97862068284188
16 "std" "BodyGyro" "WALKING" -0.55352613624183
16 "std" "BodyGyro" "WALKING_DOWNSTAIRS" -0.49730707677305
16 "std" "BodyGyro" "WALKING_UPSTAIRS" -0.486050225029412
16 "std" "BodyGyroJerk" "LAYING" -0.989782397714286
16 "std" "BodyGyroJerk" "SITTING" -0.989523131400966
16 "std" "BodyGyroJerk" "STANDING" -0.990796762264957
16 "std" "BodyGyroJerk" "WALKING" -0.653130751699346
16 "std" "BodyGyroJerk" "WALKING_DOWNSTAIRS" -0.582577092765957
16 "std" "BodyGyroJerk" "WALKING_UPSTAIRS" -0.733028085620915
16 "std" "BodyGyroJerkMag" "LAYING" -0.988212425428571
16 "std" "BodyGyroJerkMag" "SITTING" -0.988261252608696
16 "std" "BodyGyroJerkMag" "STANDING" -0.990809427435897
16 "std" "BodyGyroJerkMag" "WALKING" -0.722808438431373
16 "std" "BodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.595822214468085
16 "std" "BodyGyroJerkMag" "WALKING_UPSTAIRS" -0.797293228431373
16 "std" "BodyGyroMag" "LAYING" -0.959020036285714
16 "std" "BodyGyroMag" "SITTING" -0.937942404637681
16 "std" "BodyGyroMag" "STANDING" -0.964105768461539
16 "std" "BodyGyroMag" "WALKING" -0.665078404313725
16 "std" "BodyGyroMag" "WALKING_DOWNSTAIRS" -0.422315316808511
16 "std" "BodyGyroMag" "WALKING_UPSTAIRS" -0.518189646470588
16 "std" "GravityAcc" "LAYING" -0.965911694571429
16 "std" "GravityAcc" "SITTING" -0.964665003922705
16 "std" "GravityAcc" "STANDING" -0.975158318803419
16 "std" "GravityAcc" "WALKING" -0.972547230588235
16 "std" "GravityAcc" "WALKING_DOWNSTAIRS" -0.941287284964539
16 "std" "GravityAcc" "WALKING_UPSTAIRS" -0.929906857581699
16 "std" "GravityAccMag" "LAYING" -0.957895927714286
16 "std" "GravityAccMag" "SITTING" -0.941051236086957
16 "std" "GravityAccMag" "STANDING" -0.95729449448718
16 "std" "GravityAccMag" "WALKING" -0.47180926745098
16 "std" "GravityAccMag" "WALKING_DOWNSTAIRS" 0.119183740638298
16 "std" "GravityAccMag" "WALKING_UPSTAIRS" -0.334795080196078
17 "mean" "BodyAcc" "LAYING" -0.458080978123897
17 "mean" "BodyAcc" "SITTING" -0.464860385800521
17 "mean" "BodyAcc" "STANDING" -0.466038554625192
17 "mean" "BodyAcc" "WALKING" -0.110798174424426
17 "mean" "BodyAcc" "WALKING_DOWNSTAIRS" -0.0471732039801812
17 "mean" "BodyAcc" "WALKING_UPSTAIRS" -0.0914576143961111
17 "mean" "BodyAccJerk" "LAYING" -0.475705068823404
17 "mean" "BodyAccJerk" "SITTING" -0.482095315597292
17 "mean" "BodyAccJerk" "STANDING" -0.481890361188996
17 "mean" "BodyAccJerk" "WALKING" -0.171066970963661
17 "mean" "BodyAccJerk" "WALKING_DOWNSTAIRS" -0.161259842006993
17 "mean" "BodyAccJerk" "WALKING_UPSTAIRS" -0.209184409266319
17 "mean" "BodyAccJerkMag" "LAYING" -0.981607627887324
17 "mean" "BodyAccJerkMag" "SITTING" -0.99281471515625
17 "mean" "BodyAccJerkMag" "STANDING" -0.991742753589744
17 "mean" "BodyAccJerkMag" "WALKING" -0.301093269180328
17 "mean" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.221631694184783
17 "mean" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.357233897916667
17 "mean" "BodyAccMag" "LAYING" -0.957033868732394
17 "mean" "BodyAccMag" "SITTING" -0.973187050703125
17 "mean" "BodyAccMag" "STANDING" -0.979301864807692
17 "mean" "BodyAccMag" "WALKING" -0.29026576557377
17 "mean" "BodyAccMag" "WALKING_DOWNSTAIRS" 0.103509577873478
17 "mean" "BodyAccMag" "WALKING_UPSTAIRS" -0.0815559354916667
17 "mean" "BodyBodyAccJerkMag" "LAYING" -0.979687318732394
17 "mean" "BodyBodyAccJerkMag" "SITTING" -0.99142725046875
17 "mean" "BodyBodyAccJerkMag" "STANDING" -0.990162798846154
17 "mean" "BodyBodyAccJerkMag" "WALKING" -0.335938891803279
17 "mean" "BodyBodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.188680399771739
17 "mean" "BodyBodyAccJerkMag" "WALKING_UPSTAIRS" -0.360299853125
17 "mean" "BodyBodyGyroJerkMag" "LAYING" -0.982765526478873
17 "mean" "BodyBodyGyroJerkMag" "SITTING" -0.995204564375
17 "mean" "BodyBodyGyroJerkMag" "STANDING" -0.992723939358974
17 "mean" "BodyBodyGyroJerkMag" "WALKING" -0.582711859672131
17 "mean" "BodyBodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.57734888
17 "mean" "BodyBodyGyroJerkMag" "WALKING_UPSTAIRS" -0.669008763541667
17 "mean" "BodyBodyGyroMag" "LAYING" -0.969014444788732
17 "mean" "BodyBodyGyroMag" "SITTING" -0.98336929234375
17 "mean" "BodyBodyGyroMag" "STANDING" -0.984291131538461
17 "mean" "BodyBodyGyroMag" "WALKING" -0.518618058688525
17 "mean" "BodyBodyGyroMag" "WALKING_DOWNSTAIRS" -0.40943875826087
17 "mean" "BodyBodyGyroMag" "WALKING_UPSTAIRS" -0.504066956875
17 "mean" "BodyGyro" "LAYING" -0.488046056247662
17 "mean" "BodyGyro" "SITTING" -0.497048419545052
17 "mean" "BodyGyro" "STANDING" -0.49499166716735
17 "mean" "BodyGyro" "WALKING" -0.219029822753552
17 "mean" "BodyGyro" "WALKING_DOWNSTAIRS" -0.201729450114239
17 "mean" "BodyGyro" "WALKING_UPSTAIRS" -0.215184943715896
17 "mean" "BodyGyroJerk" "LAYING" -0.0662461943286385
17 "mean" "BodyGyroJerk" "SITTING" -0.0621504804115625
17 "mean" "BodyGyroJerk" "STANDING" -0.0654580590470085
17 "mean" "BodyGyroJerk" "WALKING" -0.0664216958218579
17 "mean" "BodyGyroJerk" "WALKING_DOWNSTAIRS" -0.0680640499694203
17 "mean" "BodyGyroJerk" "WALKING_UPSTAIRS" -0.0688177463886111
17 "mean" "BodyGyroJerkMag" "LAYING" -0.985542411126761
17 "mean" "BodyGyroJerkMag" "SITTING" -0.996334795
17 "mean" "BodyGyroJerkMag" "STANDING" -0.993672973717949
17 "mean" "BodyGyroJerkMag" "WALKING" -0.517167440655738
17 "mean" "BodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.540325787826087
17 "mean" "BodyGyroJerkMag" "WALKING_UPSTAIRS" -0.637367490625
17 "mean" "BodyGyroMag" "LAYING" -0.960733121690141
17 "mean" "BodyGyroMag" "SITTING" -0.967177744375
17 "mean" "BodyGyroMag" "STANDING" -0.978184576538462
17 "mean" "BodyGyroMag" "WALKING" -0.335009836885246
17 "mean" "BodyGyroMag" "WALKING_DOWNSTAIRS" -0.232641763307609
17 "mean" "BodyGyroMag" "WALKING_UPSTAIRS" -0.235191249091667
17 "mean" "GravityAcc" "LAYING" 0.394105494788732
17 "mean" "GravityAcc" "SITTING" 0.268755064268229
17 "mean" "GravityAcc" "STANDING" 0.148167990824786
17 "mean" "GravityAcc" "WALKING" 0.185973012065574
17 "mean" "GravityAcc" "WALKING_DOWNSTAIRS" 0.205592511478261
17 "mean" "GravityAcc" "WALKING_UPSTAIRS" 0.0904017827777778
17 "mean" "GravityAccMag" "LAYING" -0.953021411126761
17 "mean" "GravityAccMag" "SITTING" -0.97274734640625
17 "mean" "GravityAccMag" "STANDING" -0.977635981410256
17 "mean" "GravityAccMag" "WALKING" -0.151151487704918
17 "mean" "GravityAccMag" "WALKING_DOWNSTAIRS" 0.148951103536087
17 "mean" "GravityAccMag" "WALKING_UPSTAIRS" -0.0128062276916667
17 "std" "BodyAcc" "LAYING" -0.956096206737089
17 "std" "BodyAcc" "SITTING" -0.973233209947917
17 "std" "BodyAcc" "STANDING" -0.975758019316239
17 "std" "BodyAcc" "WALKING" -0.204286018797842
17 "std" "BodyAcc" "WALKING_DOWNSTAIRS" -0.0294430335488043
17 "std" "BodyAcc" "WALKING_UPSTAIRS" -0.0953296351955903
17 "std" "BodyAccJerk" "LAYING" -0.981112313262911
17 "std" "BodyAccJerk" "SITTING" -0.991475681458333
17 "std" "BodyAccJerk" "STANDING" -0.990399732905983
17 "std" "BodyAccJerk" "WALKING" -0.319685252243716
17 "std" "BodyAccJerk" "WALKING_DOWNSTAIRS" -0.314613855917754
17 "std" "BodyAccJerk" "WALKING_UPSTAIRS" -0.43875793484375
17 "std" "BodyAccJerkMag" "LAYING" -0.980126745352113
17 "std" "BodyAccJerkMag" "SITTING" -0.99144649921875
17 "std" "BodyAccJerkMag" "STANDING" -0.990363248205128
17 "std" "BodyAccJerkMag" "WALKING" -0.275672786229508
17 "std" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.206576683876087
17 "std" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.390912450416667
17 "std" "BodyAccMag" "LAYING" -0.948650262605634
17 "std" "BodyAccMag" "SITTING" -0.965232435390625
17 "std" "BodyAccMag" "STANDING" -0.97544107525641
17 "std" "BodyAccMag" "WALKING" -0.513500187295082
17 "std" "BodyAccMag" "WALKING_DOWNSTAIRS" 0.0147599995097826
17 "std" "BodyAccMag" "WALKING_UPSTAIRS" -0.160135450495833
17 "std" "BodyBodyAccJerkMag" "LAYING" -0.979657231408451
17 "std" "BodyBodyAccJerkMag" "SITTING" -0.99031962640625
17 "std" "BodyBodyAccJerkMag" "STANDING" -0.989472086666667
17 "std" "BodyBodyAccJerkMag" "WALKING" -0.211231860180328
17 "std" "BodyBodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.236538515947826
17 "std" "BodyBodyAccJerkMag" "WALKING_UPSTAIRS" -0.437383107916667
17 "std" "BodyBodyGyroJerkMag" "LAYING" -0.981983437605634
17 "std" "BodyBodyGyroJerkMag" "SITTING" -0.99362452375
17 "std" "BodyBodyGyroJerkMag" "STANDING" -0.992177303589744
17 "std" "BodyBodyGyroJerkMag" "WALKING" -0.520385479180328
17 "std" "BodyBodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.643399203913044
17 "std" "BodyBodyGyroJerkMag" "WALKING_UPSTAIRS" -0.7241557425
17 "std" "BodyBodyGyroMag" "LAYING" -0.96002383915493
17 "std" "BodyBodyGyroMag" "SITTING" -0.97471085296875
17 "std" "BodyBodyGyroMag" "STANDING" -0.977263418717949
17 "std" "BodyBodyGyroMag" "WALKING" -0.615320077704918
17 "std" "BodyBodyGyroMag" "WALKING_DOWNSTAIRS" -0.428868687826087
17 "std" "BodyBodyGyroMag" "WALKING_UPSTAIRS" -0.496444579791667
17 "std" "BodyGyro" "LAYING" -0.974961100093897
17 "std" "BodyGyro" "SITTING" -0.985216039401042
17 "std" "BodyGyro" "STANDING" -0.984082631452991
17 "std" "BodyGyro" "WALKING" -0.450607938387978
17 "std" "BodyGyro" "WALKING_DOWNSTAIRS" -0.450286087135507
17 "std" "BodyGyro" "WALKING_UPSTAIRS" -0.417920531761458
17 "std" "BodyGyroJerk" "LAYING" -0.984049894037559
17 "std" "BodyGyroJerk" "SITTING" -0.994693025208333
17 "std" "BodyGyroJerk" "STANDING" -0.991761401452991
17 "std" "BodyGyroJerk" "WALKING" -0.505307508196721
17 "std" "BodyGyroJerk" "WALKING_DOWNSTAIRS" -0.547239068623188
17 "std" "BodyGyroJerk" "WALKING_UPSTAIRS" -0.631117798125
17 "std" "BodyGyroJerkMag" "LAYING" -0.982038121126761
17 "std" "BodyGyroJerkMag" "SITTING" -0.994446755625
17 "std" "BodyGyroJerkMag" "STANDING" -0.992372117307692
17 "std" "BodyGyroJerkMag" "WALKING" -0.53970849147541
17 "std" "BodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.592319490869565
17 "std" "BodyGyroJerkMag" "WALKING_UPSTAIRS" -0.68231162875
17 "std" "BodyGyroMag" "LAYING" -0.959325498732394
17 "std" "BodyGyroMag" "SITTING" -0.97541025484375
17 "std" "BodyGyroMag" "STANDING" -0.977680837435897
17 "std" "BodyGyroMag" "WALKING" -0.522494763606557
17 "std" "BodyGyroMag" "WALKING_DOWNSTAIRS" -0.352687281086957
17 "std" "BodyGyroMag" "WALKING_UPSTAIRS" -0.440837260125
17 "std" "GravityAcc" "LAYING" -0.95989815629108
17 "std" "GravityAcc" "SITTING" -0.971175789010417
17 "std" "GravityAcc" "STANDING" -0.976911201324786
17 "std" "GravityAcc" "WALKING" -0.968833267486339
17 "std" "GravityAcc" "WALKING_DOWNSTAIRS" -0.932566894782609
17 "std" "GravityAcc" "WALKING_UPSTAIRS" -0.931864560694444
17 "std" "GravityAccMag" "LAYING" -0.948257993521127
17 "std" "GravityAccMag" "SITTING" -0.96506519109375
17 "std" "GravityAccMag" "STANDING" -0.975377309871795
17 "std" "GravityAccMag" "WALKING" -0.461837866885246
17 "std" "GravityAccMag" "WALKING_DOWNSTAIRS" 0.0914076757326087
17 "std" "GravityAccMag" "WALKING_UPSTAIRS" -0.1028777303875
18 "mean" "BodyAcc" "LAYING" -0.468182980420513
18 "mean" "BodyAcc" "SITTING" -0.466697296159357
18 "mean" "BodyAcc" "STANDING" -0.462341961772831
18 "mean" "BodyAcc" "WALKING" -0.158830899804911
18 "mean" "BodyAcc" "WALKING_DOWNSTAIRS" -0.166129799567333
18 "mean" "BodyAcc" "WALKING_UPSTAIRS" -0.203456189903442
18 "mean" "BodyAccJerk" "LAYING" -0.479316658562897
18 "mean" "BodyAccJerk" "SITTING" -0.479650118444494
18 "mean" "BodyAccJerk" "STANDING" -0.477841149851815
18 "mean" "BodyAccJerk" "WALKING" -0.210356813947619
18 "mean" "BodyAccJerk" "WALKING_DOWNSTAIRS" -0.239146084154242
18 "mean" "BodyAccJerk" "WALKING_UPSTAIRS" -0.298907585338218
18 "mean" "BodyAccJerkMag" "LAYING" -0.98832154
18 "mean" "BodyAccJerkMag" "SITTING" -0.989869574561404
18 "mean" "BodyAccJerkMag" "STANDING" -0.98596529369863
18 "mean" "BodyAccJerkMag" "WALKING" -0.379269262142857
18 "mean" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.466516044
18 "mean" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.601463948275862
18 "mean" "BodyAccMag" "LAYING" -0.986622326769231
18 "mean" "BodyAccMag" "SITTING" -0.984227809473684
18 "mean" "BodyAccMag" "STANDING" -0.974702570684931
18 "mean" "BodyAccMag" "WALKING" -0.356147406071429
18 "mean" "BodyAccMag" "WALKING_DOWNSTAIRS" -0.267752754209091
18 "mean" "BodyAccMag" "WALKING_UPSTAIRS" -0.35785368862069
18 "mean" "BodyBodyAccJerkMag" "LAYING" -0.988548418307692
18 "mean" "BodyBodyAccJerkMag" "SITTING" -0.990407075964912
18 "mean" "BodyBodyAccJerkMag" "STANDING" -0.984987073150685
18 "mean" "BodyBodyAccJerkMag" "WALKING" -0.41403775125
18 "mean" "BodyBodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.3833987134
18 "mean" "BodyBodyAccJerkMag" "WALKING_UPSTAIRS" -0.574481396551724
18 "mean" "BodyBodyGyroJerkMag" "LAYING" -0.991901007538462
18 "mean" "BodyBodyGyroJerkMag" "SITTING" -0.99480818754386
18 "mean" "BodyBodyGyroJerkMag" "STANDING" -0.988960668767123
18 "mean" "BodyBodyGyroJerkMag" "WALKING" -0.710596311071429
18 "mean" "BodyBodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.744236045090909
18 "mean" "BodyBodyGyroJerkMag" "WALKING_UPSTAIRS" -0.826193160862069
18 "mean" "BodyBodyGyroMag" "LAYING" -0.984329092153846
18 "mean" "BodyBodyGyroMag" "SITTING" -0.986535242105263
18 "mean" "BodyBodyGyroMag" "STANDING" -0.972352593013699
18 "mean" "BodyBodyGyroMag" "WALKING" -0.620331394285714
18 "mean" "BodyBodyGyroMag" "WALKING_DOWNSTAIRS" -0.604735414363636
18 "mean" "BodyBodyGyroMag" "WALKING_UPSTAIRS" -0.654029089310345
18 "mean" "BodyGyro" "LAYING" -0.496367351215897
18 "mean" "BodyGyro" "SITTING" -0.496460479103216
18 "mean" "BodyGyro" "STANDING" -0.48962979488242
18 "mean" "BodyGyro" "WALKING" -0.287594133072946
18 "mean" "BodyGyro" "WALKING_DOWNSTAIRS" -0.266719949997242
18 "mean" "BodyGyro" "WALKING_UPSTAIRS" -0.292585533182184
18 "mean" "BodyGyroJerk" "LAYING" -0.0661243471589744
18 "mean" "BodyGyroJerk" "SITTING" -0.0624959743321637
18 "mean" "BodyGyroJerk" "STANDING" -0.064204396347032
18 "mean" "BodyGyroJerk" "WALKING" -0.0634279329897619
18 "mean" "BodyGyroJerk" "WALKING_DOWNSTAIRS" -0.0638759548660606
18 "mean" "BodyGyroJerk" "WALKING_UPSTAIRS" -0.0706653952960919
18 "mean" "BodyGyroJerkMag" "LAYING" -0.993095122615385
18 "mean" "BodyGyroJerkMag" "SITTING" -0.994873439824561
18 "mean" "BodyGyroJerkMag" "STANDING" -0.988685954931507
18 "mean" "BodyGyroJerkMag" "WALKING" -0.636485896964286
18 "mean" "BodyGyroJerkMag" "WALKING_DOWNSTAIRS" -0.701663073636364
18 "mean" "BodyGyroJerkMag" "WALKING_UPSTAIRS" -0.781652689310345
18 "mean" "BodyGyroMag" "LAYING" -0.980740846769231
18 "mean" "BodyGyroMag" "SITTING" -0.977634992105263
18 "mean" "BodyGyroMag" "STANDING" -0.963006793150685
18 "mean" "BodyGyroMag" "WALKING" -0.500471147857143
18 "mean" "BodyGyroMag" "WALKING_DOWNSTAIRS" -0.381022814727273
18 "mean" "BodyGyroMag" "WALKING_UPSTAIRS" -0.3691086
18 "mean" "GravityAcc" "LAYING" 0.368216737435897
18 "mean" "GravityAcc" "SITTING" 0.400526787807018
18 "mean" "GravityAcc" "STANDING" 0.231596736082192
18 "mean" "GravityAcc" "WALKING" 0.202872273755952
18 "mean" "GravityAcc" "WALKING_DOWNSTAIRS" 0.219034893187879
18 "mean" "GravityAcc" "WALKING_UPSTAIRS" 0.153532587683908
18 "mean" "GravityAccMag" "LAYING" -0.986456241538462
18 "mean" "GravityAccMag" "SITTING" -0.983674151754386
18 "mean" "GravityAccMag" "STANDING" -0.972607495342466
18 "mean" "GravityAccMag" "WALKING" -0.287908078035714
18 "mean" "GravityAccMag" "WALKING_DOWNSTAIRS" -0.293531973636364
18 "mean" "GravityAccMag" "WALKING_UPSTAIRS" -0.279146312758621
18 "std" "BodyAcc" "LAYING" -0.986106724307692
18 "std" "BodyAcc" "SITTING" -0.982076265409357
18 "std" "BodyAcc" "STANDING" -0.968505724908676
18 "std" "BodyAcc" "WALKING" -0.352760479863095
18 "std" "BodyAcc" "WALKING_DOWNSTAIRS" -0.325508569636364
18 "std" "BodyAcc" "WALKING_UPSTAIRS" -0.286076444635057
18 "std" "BodyAccJerk" "LAYING" -0.987622059435897
18 "std" "BodyAccJerk" "SITTING" -0.98894266371345
18 "std" "BodyAccJerk" "STANDING" -0.984985427465753
18 "std" "BodyAccJerk" "WALKING" -0.447020932619048
18 "std" "BodyAccJerk" "WALKING_DOWNSTAIRS" -0.507475350969697
18 "std" "BodyAccJerk" "WALKING_UPSTAIRS" -0.639593966695402
18 "std" "BodyAccJerkMag" "LAYING" -0.989526277538462
18 "std" "BodyAccJerkMag" "SITTING" -0.991159350526316
18 "std" "BodyAccJerkMag" "STANDING" -0.986015285890411
18 "std" "BodyAccJerkMag" "WALKING" -0.42541866125
18 "std" "BodyAccJerkMag" "WALKING_DOWNSTAIRS" -0.3825173332
18 "std" "BodyAccJerkMag" "WALKING_UPSTAIRS" -0.579330320344828
18 "std" "BodyAccMag" "LAYING" -0.987056513538462
18 "std" "BodyAccMag" "SITTING" -0.98191071877193
18 "std" "BodyAccMag" "STANDING" -0.972775199520548
